# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  708       2.497368793344e-10       4.941219368754e-12      -1.465304739322e-11       0.000000000000e+00       2.207789034068e-14       5.289181964851e-15      -6.383467296439e-16 
  709       2.505538531562e-10       4.924797968068e-12      -1.482696607076e-11       0.000000000000e+00       2.196331736306e-14       5.299389802946e-15      -6.357431859313e-16 
  710       2.513891738217e-10       4.907627606096e-12      -1.499761095178e-11       0.000000000000e+00       2.184948532825e-14       5.309357881753e-15      -6.330623635707e-16 
  711       2.522423959342e-10       4.889718210057e-12      -1.516492436891e-11       0.000000000000e+00       2.173639040713e-14       5.319082663283e-15      -6.303059917042e-16 
  712       2.531130678780e-10       4.871079865541e-12      -1.532884827910e-11       0.000000000000e+00       2.162402863347e-14       5.328560587071e-15      -6.274758234399e-16 
  713       2.540007317953e-10       4.851722817106e-12      -1.548932426264e-11       0.000000000000e+00       2.151239590334e-14       5.337788070112e-15      -6.245736359411e-16 
  714       2.549049235626e-10       4.831657468888e-12      -1.564629352218e-11       0.000000000000e+00       2.140148797443e-14       5.346761506810e-15      -6.216012305148e-16 
  715       2.558251727678e-10       4.810894385208e-12      -1.579969688174e-11       0.000000000000e+00       2.129130046548e-14       5.355477268909e-15      -6.185604327004e-16 
  716       2.567610026869e-10       4.789444291174e-12      -1.594947478578e-11       0.000000000000e+00       2.118182885563e-14       5.363931705441e-15      -6.154530923590e-16 
  717       2.577119302606e-10       4.767318073290e-12      -1.609556729814e-11       0.000000000000e+00       2.107306848383e-14       5.372121142664e-15      -6.122810837611e-16 
  718       2.586774660713e-10       4.744526780062e-12      -1.623791410114e-11       0.000000000000e+00       2.096501454818e-14       5.380041884002e-15      -6.090463056765e-16 
  719       2.596571143197e-10       4.721081622600e-12      -1.637645449455e-11       0.000000000000e+00       2.085766210537e-14       5.387690209986e-15      -6.057506814621e-16 
  720       2.606503728017e-10       4.696993975230e-12      -1.651112739465e-11       0.000000000000e+00       2.075100607000e-14       5.395062378193e-15      -6.023961591511e-16 
  721       2.616567328849e-10       4.672275376095e-12      -1.664187133321e-11       0.000000000000e+00       2.064504121398e-14       5.402154623193e-15      -5.989847115418e-16 
  722       2.626756794858e-10       4.646937527763e-12      -1.676862445653e-11       0.000000000000e+00       2.053976216595e-14       5.408963156481e-15      -5.955183362860e-16 
  723       2.637066910462e-10       4.620992297832e-12      -1.689132452448e-11       0.000000000000e+00       2.043516341059e-14       5.415484166422e-15      -5.919990559780e-16 
  724       2.647492395102e-10       4.594451719539e-12      -1.700990890950e-11       0.000000000000e+00       2.033123928807e-14       5.421713818194e-15      -5.884289182434e-16 
  725       2.658027903007e-10       4.567327992358e-12      -1.712431459563e-11       0.000000000000e+00       2.022798399338e-14       5.427648253723e-15      -5.848099958275e-16 
  726       2.668668022965e-10       4.539633482618e-12      -1.723447817752e-11       0.000000000000e+00       2.012539157574e-14       5.433283591628e-15      -5.811443866844e-16 
  727       2.679407278088e-10       4.511380724096e-12      -1.734033585945e-11       0.000000000000e+00       2.002345593797e-14       5.438615927160e-15      -5.774342140655e-16 
  728       2.690240125582e-10       4.482582418634e-12      -1.744182345439e-11       0.000000000000e+00       1.992217083586e-14       5.443641332141e-15      -5.736816266084e-16 
  729       2.701160956511e-10       4.453251436737e-12      -1.753887638297e-11       0.000000000000e+00       1.982152987759e-14       5.448355854910e-15      -5.698887984255e-16 
  730       2.712164095569e-10       4.423400818182e-12      -1.763142967254e-11       0.000000000000e+00       1.972152652305e-14       5.452755520256e-15      -5.660579291927e-16 
  731       2.723243800845e-10       4.393043772626e-12      -1.771941795614e-11       0.000000000000e+00       1.962215408328e-14       5.456836329365e-15      -5.621912442385e-16 
  732       2.734394263592e-10       4.362193680208e-12      -1.780277547161e-11       0.000000000000e+00       1.952340571981e-14       5.460594259758e-15      -5.582909946323e-16 
  733       2.745609607994e-10       4.330864092156e-12      -1.788143606051e-11       0.000000000000e+00       1.942527444407e-14       5.464025265231e-15      -5.543594572734e-16 
  734       2.756883890932e-10       4.299068731395e-12      -1.795533316722e-11       0.000000000000e+00       1.932775311674e-14       5.467125275797e-15      -5.503989349796e-16 
  735       2.768211101756e-10       4.266821493151e-12      -1.802439983792e-11       0.000000000000e+00       1.923083444715e-14       5.469890197627e-15      -5.464117565760e-16 
  736       2.779585162049e-10       4.234136445557e-12      -1.808856871961e-11       0.000000000000e+00       1.913451099266e-14       5.472315912987e-15      -5.424002769838e-16 
  737       2.790999925396e-10       4.201027830260e-12      -1.814777205917e-11       0.000000000000e+00       1.903877515806e-14       5.474398280184e-15      -5.383668773088e-16 
  738       2.802449177150e-10       4.167510063026e-12      -1.820194170234e-11       0.000000000000e+00       1.894361919489e-14       5.476133133502e-15      -5.343139649305e-16 
  739       2.813926939641e-10       4.133597700612e-12      -1.825102196349e-11       0.000000000000e+00       1.884903622828e-14       5.477516978695e-15      -5.302435515175e-16 
  740       2.825428394865e-10       4.099305339444e-12      -1.829500851550e-11       0.000000000000e+00       1.875502336064e-14       5.478549094627e-15      -5.261559777585e-16 
  741       2.836948979542e-10       4.064647716140e-12      -1.833391026554e-11       0.000000000000e+00       1.866157862798e-14       5.479229472991e-15      -5.220511636371e-16 
  742       2.848484081167e-10       4.029639741659e-12      -1.836773655566e-11       0.000000000000e+00       1.856869997767e-14       5.479558126616e-15      -5.179290282207e-16 
  743       2.860029037844e-10       3.994296501900e-12      -1.839649716467e-11       0.000000000000e+00       1.847638526805e-14       5.479535089555e-15      -5.137894896571e-16 
  744       2.871579138115e-10       3.958633258300e-12      -1.842020230998e-11       0.000000000000e+00       1.838463226801e-14       5.479160417181e-15      -5.096324651701e-16 
  745       2.883129620803e-10       3.922665448434e-12      -1.843886264941e-11       0.000000000000e+00       1.829343865665e-14       5.478434186278e-15      -5.054578710563e-16 
  746       2.894675674841e-10       3.886408686612e-12      -1.845248928311e-11       0.000000000000e+00       1.820280202282e-14       5.477356495138e-15      -5.012656226805e-16 
  747       2.906212439109e-10       3.849878764477e-12      -1.846109375533e-11       0.000000000000e+00       1.811271986479e-14       5.475927463650e-15      -4.970556344722e-16 
  748       2.917735002268e-10       3.813091651606e-12      -1.846468805631e-11       0.000000000000e+00       1.802318958981e-14       5.474147233397e-15      -4.928278199218e-16 
  749       2.929238402595e-10       3.776063496105e-12      -1.846328462411e-11       0.000000000000e+00       1.793420851372e-14       5.472015967747e-15      -4.885820915764e-16 
  750       2.940717627818e-10       3.738810625212e-12      -1.845689634646e-11       0.000000000000e+00       1.784577386060e-14       5.469533851945e-15      -4.843183610363e-16 
  751       2.952167614949e-10       3.701349545890e-12      -1.844553656259e-11       0.000000000000e+00       1.775788276232e-14       5.466701093211e-15      -4.800365389508e-16 
  752       2.963583250122e-10       3.663696945432e-12      -1.842921906512e-11       0.000000000000e+00       1.767053225818e-14       5.463517920828e-15      -4.757365350144e-16 
  753       2.974959368423e-10       3.625869692052e-12      -1.840795810185e-11       0.000000000000e+00       1.758371929451e-14       5.459984586238e-15      -4.714182579632e-16 
  754       2.986290753730e-10       3.587884835491e-12      -1.838176837764e-11       0.000000000000e+00       1.749744072427e-14       5.456101363134e-15      -4.670816155706e-16 
  755       2.997572138544e-10       3.549759607609e-12      -1.835066505625e-11       0.000000000000e+00       1.741169330665e-14       5.451868547557e-15      -4.627265146436e-16 
  756       3.008798203824e-10       3.511511422990e-12      -1.831466376218e-11       0.000000000000e+00       1.732647370671e-14       5.447286457983e-15      -4.583528610191e-16 
  757       3.019963578824e-10       3.473157879534e-12      -1.827378058252e-11       0.000000000000e+00       1.724177849494e-14       5.442355435420e-15      -4.539605595597e-16 
  758       3.031062840925e-10       3.434716759059e-12      -1.822803206879e-11       0.000000000000e+00       1.715760414689e-14       5.437075843502e-15      -4.495495141501e-16 
  759       3.042090515472e-10       3.396206027900e-12      -1.817743523879e-11       0.000000000000e+00       1.707394704279e-14       5.431448068580e-15      -4.451196276930e-16 
  760       3.053041075606e-10       3.357643837506e-12      -1.812200757846e-11       0.000000000000e+00       1.699080346712e-14       5.425472519816e-15      -4.406708021054e-16 
  761       3.063908942102e-10       3.319048525040e-12      -1.806176704370e-11       0.000000000000e+00       1.690816960825e-14       5.419149629278e-15      -4.362029383146e-16 
  762       3.074688483202e-10       3.280438613974e-12      -1.799673206222e-11       0.000000000000e+00       1.682604155804e-14       5.412479852029e-15      -4.317159362543e-16 
  763       3.085374014448e-10       3.241832814693e-12      -1.792692153540e-11       0.000000000000e+00       1.674441531142e-14       5.405463666227e-15      -4.272096948609e-16 
  764       3.095959798519e-10       3.203250025089e-12      -1.785235484014e-11       0.000000000000e+00       1.666328676602e-14       5.398101573209e-15      -4.226841120695e-16 
  765       3.106440045067e-10       3.164709331162e-12      -1.777305183067e-11       0.000000000000e+00       1.658265172178e-14       5.390394097595e-15      -4.181390848099e-16 
  766       3.116808910547e-10       3.126230007616e-12      -1.768903284045e-11       0.000000000000e+00       1.650250588056e-14       5.382341787370e-15      -4.135745090030e-16 
  767       3.127060498056e-10       3.087831518460e-12      -1.760031868395e-11       0.000000000000e+00       1.642284484569e-14       5.373945213988e-15      -4.089902795567e-16 
  768       3.137188857167e-10       3.049533517606e-12      -1.750693065857e-11       0.000000000000e+00       1.634366412166e-14       5.365204972458e-15      -4.043862903621e-16 
  769       3.147187983761e-10       3.011355849466e-12      -1.740889054642e-11       0.000000000000e+00       1.626495911368e-14       5.356121681438e-15      -3.997624342896e-16 
  770       3.157051819864e-10       2.973318549554e-12      -1.730622061619e-11       0.000000000000e+00       1.618672512729e-14       5.346695983332e-15      -3.951186031850e-16 
  771       3.166774253484e-10       2.935441845079e-12      -1.719894362503e-11       0.000000000000e+00       1.610895736795e-14       5.336928544380e-15      -3.904546878658e-16 
  772       3.176349118439e-10       2.897746155549e-12      -1.708708282033e-11       0.000000000000e+00       1.603165094068e-14       5.326820054752e-15      -3.857705781170e-16 
  773       3.185770194198e-10       2.860252093365e-12      -1.697066194162e-11       0.000000000000e+00       1.595480084967e-14       5.316371228642e-15      -3.810661626875e-16 
  774       3.195031205714e-10       2.822980464423e-12      -1.684970522238e-11       0.000000000000e+00       1.587840199783e-14       5.305582804360e-15      -3.763413292860e-16 
  775       3.204125823255e-10       2.785952268712e-12      -1.672423739192e-11       0.000000000000e+00       1.580244918646e-14       5.294455544426e-15      -3.715959645774e-16 
  776       3.213047662246e-10       2.749188700910e-12      -1.659428367720e-11       0.000000000000e+00       1.572693711482e-14       5.282990235665e-15      -3.668299541788e-16 
  777       3.221790283097e-10       2.712711150985e-12      -1.645986980467e-11       0.000000000000e+00       1.565186037975e-14       5.271187689294e-15      -3.620431826553e-16 
  778       3.230347886693e-10       2.676539478629e-12      -1.632102838513e-11       0.000000000000e+00       1.557721417297e-14       5.259049578284e-15      -3.572356959867e-16 
  779       3.238717415491e-10       2.640686799866e-12      -1.617781819576e-11       0.000000000000e+00       1.550299638813e-14       5.246580966440e-15      -3.524081923149e-16 
  780       3.246896491496e-10       2.605164603864e-12      -1.603030526333e-11       0.000000000000e+00       1.542920555251e-14       5.233787826930e-15      -3.475615403915e-16 
  781       3.254882724154e-10       2.569984470498e-12      -1.587855651707e-11       0.000000000000e+00       1.535584013262e-14       5.220676209579e-15      -3.426966179698e-16 
  782       3.262673710319e-10       2.535158070606e-12      -1.572263979179e-11       0.000000000000e+00       1.528289853395e-14       5.207252241127e-15      -3.378143118330e-16 
  783       3.270267034230e-10       2.500697166244e-12      -1.556262383096e-11       0.000000000000e+00       1.521037910073e-14       5.193522125494e-15      -3.329155178225e-16 
  784       3.277660267482e-10       2.466613610945e-12      -1.539857828987e-11       0.000000000000e+00       1.513828011565e-14       5.179492144029e-15      -3.280011408664e-16 
  785       3.284850968999e-10       2.432919349977e-12      -1.523057373871e-11       0.000000000000e+00       1.506659979963e-14       5.165168655779e-15      -3.230720950075e-16 
  786       3.291836685004e-10       2.399626420595e-12      -1.505868166565e-11       0.000000000000e+00       1.499533631155e-14       5.150558097742e-15      -3.181293034318e-16 
  787       3.298614948993e-10       2.366746952301e-12      -1.488297448002e-11       0.000000000000e+00       1.492448774798e-14       5.135666985128e-15      -3.131736984965e-16 
  788       3.305183281711e-10       2.334293167103e-12      -1.470352551536e-11       0.000000000000e+00       1.485405214296e-14       5.120501911616e-15      -3.082062217588e-16 
  789       3.311539191117e-10       2.302277379766e-12      -1.452040903254e-11       0.000000000000e+00       1.478402746772e-14       5.105069549619e-15      -3.032278240037e-16 
  790       3.317680172363e-10       2.270711998072e-12      -1.433370022292e-11       0.000000000000e+00       1.471441163041e-14       5.089376650534e-15      -2.982394652725e-16 
  791       3.323603707764e-10       2.239609523079e-12      -1.414347521136e-11       0.000000000000e+00       1.464520247589e-14       5.073430045009e-15      -2.932421148910e-16 
  792       3.329307266769e-10       2.208982549372e-12      -1.394981105945e-11       0.000000000000e+00       1.457639778543e-14       5.057236643198e-15      -2.882367514981e-16 
  793       3.334788305936e-10       2.178843765324e-12      -1.375278576851e-11       0.000000000000e+00       1.450799527649e-14       5.040803435019e-15      -2.832243630736e-16 
  794       3.340044268903e-10       2.149205953354e-12      -1.355247828277e-11       0.000000000000e+00       1.443999260241e-14       5.024137490418e-15      -2.782059469668e-16 
  795       3.345072586360e-10       2.120081990177e-12      -1.334896849246e-11       0.000000000000e+00       1.437238735224e-14       5.007245959622e-15      -2.731825099248e-16 
  796       3.349870676024e-10       2.091484847069e-12      -1.314233723690e-11       0.000000000000e+00       1.430517705039e-14       4.990136073404e-15      -2.681550681206e-16 
  797       3.354435942607e-10       2.063427590117e-12      -1.293266630764e-11       0.000000000000e+00       1.423835915645e-14       4.972815143335e-15      -2.631246471816e-16 
  798       3.358765777794e-10       2.035923380481e-12      -1.272003845156e-11       0.000000000000e+00       1.417193106489e-14       4.955290562051e-15      -2.580922822179e-16 
  799       3.362857560211e-10       2.008985474646e-12      -1.250453737396e-11       0.000000000000e+00       1.410589010482e-14       4.937569803505e-15      -2.530590178502e-16 
  800       3.366708655397e-10       1.982627224683e-12      -1.228624774169e-11       0.000000000000e+00       1.404023353972e-14       4.919660423231e-15      -2.480259082386e-16 
  801       3.370316415783e-10       1.956862078501e-12      -1.206525518627e-11       0.000000000000e+00       1.397495856722e-14       4.901570058600e-15      -2.429940171107e-16 
  802       3.373678180655e-10       1.931703580111e-12      -1.184164630696e-11       0.000000000000e+00       1.391006231882e-14       4.883306429080e-15      -2.379644177896e-16 
  803       3.376791276135e-10       1.907165369873e-12      -1.161550867390e-11       0.000000000000e+00       1.384554185960e-14       4.864877336495e-15      -2.329381932228e-16 
  804       3.379653015147e-10       1.883261184762e-12      -1.138693083123e-11       0.000000000000e+00       1.378139418804e-14       4.846290665285e-15      -2.279164360099e-16 
  805       3.382260697394e-10       1.860004858617e-12      -1.115600230016e-11       0.000000000000e+00       1.371761623571e-14       4.827554382764e-15      -2.229002484312e-16 
  806       3.384611609328e-10       1.837410322406e-12      -1.092281358212e-11       0.000000000000e+00       1.365420486701e-14       4.808676539377e-15      -2.178907424759e-16 
  807       3.386703024123e-10       1.815491604473e-12      -1.068745616183e-11       0.000000000000e+00       1.359115687897e-14       4.789665268964e-15      -2.128890398704e-16 
  808       3.388532201646e-10       1.794262830804e-12      -1.045002251047e-11       0.000000000000e+00       1.352846900093e-14       4.770528789016e-15      -2.078962721067e-16 
  809       3.390096388433e-10       1.773738225276e-12      -1.021060608870e-11       0.000000000000e+00       1.346613789431e-14       4.751275400931e-15      -2.029135804705e-16 
  810       3.391392817660e-10       1.753932109921e-12      -9.969301349858e-12       0.000000000000e+00       1.340416015237e-14       4.731913490280e-15      -1.979421160696e-16 
  811       3.392418709111e-10       1.734858905177e-12      -9.726203743018e-12       0.000000000000e+00       1.334253229992e-14       4.712451527061e-15      -1.929830398621e-16 
  812       3.393171269158e-10       1.716533130145e-12      -9.481409716115e-12       0.000000000000e+00       1.328125079312e-14       4.692898065959e-15      -1.880375226850e-16 
  813       3.393647690729e-10       1.698969402852e-12      -9.235016719053e-12       0.000000000000e+00       1.322031201914e-14       4.673261746605e-15      -1.831067452819e-16 
  814       3.393845153278e-10       1.682182440498e-12      -8.987123206813e-12       0.000000000000e+00       1.315971229600e-14       4.653551293836e-15      -1.781918983320e-16 
  815       3.393760822765e-10       1.666187059722e-12      -8.737828642565e-12       0.000000000000e+00       1.309944787224e-14       4.633775517952e-15      -1.732941824777e-16 
  816       3.393391851621e-10       1.650998176852e-12      -8.487233500778e-12       0.000000000000e+00       1.303951492669e-14       4.613943314980e-15      -1.684148083536e-16 
  817       3.392736031527e-10       1.636628428367e-12      -8.235435697567e-12       0.000000000000e+00       1.297991004928e-14       4.594061861714e-15      -1.635547870633e-16 
  818       3.391793764578e-10       1.623080985147e-12      -7.982519805562e-12       0.000000000000e+00       1.292063169330e-14       4.574131165000e-15      -1.587142974522e-16 
  819       3.390566127271e-10       1.610356610377e-12      -7.728567652559e-12       0.000000000000e+00       1.286167874858e-14       4.554149415607e-15      -1.538933075894e-16 
  820       3.389054220986e-10       1.598456027546e-12      -7.473661879287e-12       0.000000000000e+00       1.280305006259e-14       4.534114784548e-15      -1.490917832847e-16 
  821       3.387259172072e-10       1.587379920275e-12      -7.217885941874e-12       0.000000000000e+00       1.274474444027e-14       4.514025423021e-15      -1.443096880795e-16 
  822       3.385182131941e-10       1.577128932147e-12      -6.961324114318e-12       0.000000000000e+00       1.268676064390e-14       4.493879462340e-15      -1.395469832373e-16 
  823       3.382824277151e-10       1.567703666539e-12      -6.704061490952e-12       0.000000000000e+00       1.262909739289e-14       4.473675013869e-15      -1.348036277347e-16 
  824       3.380186809502e-10       1.559104686446e-12      -6.446183988914e-12       0.000000000000e+00       1.257175336363e-14       4.453410168959e-15      -1.300795782517e-16 
  825       3.377270956124e-10       1.551332514316e-12      -6.187778350616e-12       0.000000000000e+00       1.251472718930e-14       4.433082998883e-15      -1.253747891625e-16 
  826       3.374077969564e-10       1.544387631875e-12      -5.928932146210e-12       0.000000000000e+00       1.245801745973e-14       4.412691554769e-15      -1.206892125261e-16 
  827       3.370609127878e-10       1.538270479961e-12      -5.669733776053e-12       0.000000000000e+00       1.240162272122e-14       4.392233867538e-15      -1.160227980772e-16 
  828       3.366865734722e-10       1.532981458348e-12      -5.410272473185e-12       0.000000000000e+00       1.234554147637e-14       4.371707947834e-15      -1.113754932166e-16 
  829       3.362849119439e-10       1.528520925580e-12      -5.150638305785e-12       0.000000000000e+00       1.228977218389e-14       4.351111785964e-15      -1.067472430018e-16 
  830       3.358560637147e-10       1.524889198798e-12      -4.890922179647e-12       0.000000000000e+00       1.223431325846e-14       4.330443351829e-15      -1.021379901381e-16 
  831       3.354001668836e-10       1.522086553569e-12      -4.631215840646e-12       0.000000000000e+00       1.217916307056e-14       4.309700594862e-15      -9.754767496874e-17 
  832       3.349173621448e-10       1.520113223719e-12      -4.371611877205e-12       0.000000000000e+00       1.212431994627e-14       4.288881443961e-15      -9.297623546596e-17 
  833       3.344077927976e-10       1.518969401158e-12      -4.112203722764e-12       0.000000000000e+00       1.206978216714e-14       4.267983807424e-15      -8.842360722145e-17 
  834       3.338716047545e-10       1.518655235710e-12      -3.853085658247e-12       0.000000000000e+00       1.201554796999e-14       4.247005572885e-15      -8.388972343705e-17 
  835       3.333089465508e-10       1.519170834948e-12      -3.594352814531e-12       0.000000000000e+00       1.196161554677e-14       4.225944607246e-15      -7.937451491548e-17 
  836       3.327199693535e-10       1.520516264014e-12      -3.336101174915e-12       0.000000000000e+00       1.190798304435e-14       4.204798756616e-15      -7.487791005093e-17 
  837       3.321048269698e-10       1.522691545458e-12      -3.078427577584e-12       0.000000000000e+00       1.185464856439e-14       4.183565846243e-15      -7.039983481976e-17 
  838       3.314636758566e-10       1.525696659059e-12      -2.821429718082e-12       0.000000000000e+00       1.180161016314e-14       4.162243680450e-15      -6.594021277115e-17 
  839       3.307966751292e-10       1.529531541662e-12      -2.565206151777e-12       0.000000000000e+00       1.174886585131e-14       4.140830042569e-15      -6.149896501779e-17 
  840       3.301039865701e-10       1.534196087000e-12      -2.309856296331e-12       0.000000000000e+00       1.169641359385e-14       4.119322694878e-15      -5.707601022649e-17 
  841       3.293857746386e-10       1.539690145531e-12      -2.055480434165e-12       0.000000000000e+00       1.164425130983e-14       4.097719378533e-15      -5.267126460892e-17 
  842       3.286422064791e-10       1.546013524261e-12      -1.802179714930e-12       0.000000000000e+00       1.159237687223e-14       4.076017813504e-15      -4.828464191219e-17 
  843       3.278734519301e-10       1.553165986576e-12      -1.550056157973e-12       0.000000000000e+00       1.154078810779e-14       4.054215698511e-15      -4.391605340958e-17 
  844       3.270796835338e-10       1.561147252073e-12      -1.299212654806e-12       0.000000000000e+00       1.148948279686e-14       4.032310710957e-15      -3.956540789116e-17 
  845       3.262610765444e-10       1.569956996387e-12      -1.049752971575e-12       0.000000000000e+00       1.143845867319e-14       4.010300506865e-15      -3.523261165449e-17 
  846       3.254178089372e-10       1.579594851022e-12      -8.017817515256e-13       0.000000000000e+00       1.138771342378e-14       3.988182720812e-15      -3.091756849526e-17 
  847       3.245500614180e-10       1.590060403177e-12      -5.554045174730e-13       0.000000000000e+00       1.133724468872e-14       3.965954965862e-15      -2.662017969795e-17 
  848       3.236580174315e-10       1.601353195582e-12      -3.107276742691e-13       0.000000000000e+00       1.128705006101e-14       3.943614833505e-15      -2.234034402650e-17 
  849       3.227418631705e-10       1.613472726320e-12      -6.785851127087e-14       0.000000000000e+00       1.123712708639e-14       3.921159893586e-15      -1.807795771500e-17 
  850       3.218017875849e-10       1.626418448662e-12       1.730947951919e-13       0.000000000000e+00       1.118747326317e-14       3.898587694246e-15      -1.383291445831e-17 
  851       3.208379823907e-10       1.640189770894e-12       4.120231793483e-13       0.000000000000e+00       1.113808604208e-14       3.875895761854e-15      -9.605105402735e-18 
  852       3.198506420789e-10       1.654786056146e-12       6.488166835186e-13       0.000000000000e+00       1.108896282607e-14       3.853081600942e-15      -5.394419136723e-18 
  853       3.188399639243e-10       1.670206622223e-12       8.833644556457e-13       0.000000000000e+00       1.104010097016e-14       3.830142694138e-15      -1.200741681484e-18 
  854       3.178061479949e-10       1.686450741433e-12       1.115554746828e-12       0.000000000000e+00       1.099149778126e-14       3.807076502105e-15       2.976043518320e-18 
  855       3.167493971604e-10       1.703517640417e-12       1.345274908850e-12       0.000000000000e+00       1.094315051802e-14       3.783880463473e-15       7.136055603923e-18 
  856       3.156699425767e-10       1.721404912552e-12       1.572422416085e-12       0.000000000000e+00       1.089505672711e-14       3.760553158329e-15       1.127927086712e-17 
  857       3.145681205975e-10       1.740103725820e-12       1.796938142193e-12       0.000000000000e+00       1.084721525877e-14       3.737097820566e-15       1.540508370702e-17 
  858       3.134442971918e-10       1.759603532886e-12       2.018773645973e-12       0.000000000000e+00       1.079962526826e-14       3.713518885299e-15       1.951273820514e-17 
  859       3.122988426008e-10       1.779893650685e-12       2.237880197749e-12       0.000000000000e+00       1.075228588082e-14       3.689820830860e-15       2.360147287715e-17 
  860       3.111321313510e-10       1.800963259998e-12       2.454208778712e-12       0.000000000000e+00       1.070519619157e-14       3.666008178929e-15       2.767052065841e-17 
  861       3.099445422673e-10       1.822801405012e-12       2.667710080250e-12       0.000000000000e+00       1.065835526540e-14       3.642085494655e-15       3.171910888953e-17 
  862       3.087364584860e-10       1.845396992902e-12       2.878334503287e-12       0.000000000000e+00       1.061176213687e-14       3.618057386782e-15       3.574645930191e-17 
  863       3.075082674682e-10       1.868738793389e-12       3.086032157614e-12       0.000000000000e+00       1.056541581004e-14       3.593928507776e-15       3.975178800327e-17 
  864       3.062603610126e-10       1.892815438320e-12       3.290752861231e-12       0.000000000000e+00       1.051931525844e-14       3.569703553948e-15       4.373430546322e-17 
  865       3.049931352690e-10       1.917615421228e-12       3.492446139677e-12       0.000000000000e+00       1.047345942486e-14       3.545387265580e-15       4.769321649879e-17 
  866       3.037069907511e-10       1.943127096912e-12       3.691061225364e-12       0.000000000000e+00       1.042784722132e-14       3.520984427049e-15       5.162772025997e-17 
  867       3.024023323500e-10       1.969338680997e-12       3.886547056920e-12       0.000000000000e+00       1.038247752891e-14       3.496499866957e-15       5.553701021527e-17 
  868       3.010795693468e-10       1.996238249509e-12       4.078852278515e-12       0.000000000000e+00       1.033734919769e-14       3.471938458249e-15       5.942027413725e-17 
  869       2.997391154264e-10       2.023813738447e-12       4.267925239204e-12       0.000000000000e+00       1.029246104656e-14       3.447305118345e-15       6.327669408807e-17 
  870       2.983813886899e-10       2.052052943346e-12       4.453713992258e-12       0.000000000000e+00       1.024781186316e-14       3.422604809259e-15       6.710544640504e-17 
  871       2.970068116684e-10       2.080943518851e-12       4.636166294500e-12       0.000000000000e+00       1.020340040377e-14       3.397842537730e-15       7.090570168616e-17 
  872       2.956158113358e-10       2.110472978289e-12       4.815229605641e-12       0.000000000000e+00       1.015922539317e-14       3.373023355344e-15       7.467662477566e-17 
  873       2.942088191220e-10       2.140628693232e-12       4.990851087616e-12       0.000000000000e+00       1.011528552453e-14       3.348152358658e-15       7.841737474955e-17 
  874       2.927862709258e-10       2.171397893074e-12       5.162977603918e-12       0.000000000000e+00       1.007157945931e-14       3.323234689330e-15       8.212710490118e-17 
  875       2.913486071285e-10       2.202767664594e-12       5.331555718933e-12       0.000000000000e+00       1.002810582712e-14       3.298275534239e-15       8.580496272673e-17 
  876       2.898962726066e-10       2.234724951532e-12       5.496531697277e-12       0.000000000000e+00       9.984863225639e-15       3.273280125612e-15       8.945008991085e-17 
  877       2.884297167453e-10       2.267256554155e-12       5.657851503130e-12       0.000000000000e+00       9.941850220482e-15       3.248253741152e-15       9.306162231209e-17 
  878       2.869493934513e-10       2.300349128827e-12       5.815460799572e-12       0.000000000000e+00       9.899065345084e-15       3.223201704160e-15       9.663868994855e-17 
  879       2.854557611660e-10       2.333989187580e-12       5.969304947919e-12       0.000000000000e+00       9.856507100590e-15       3.198129383659e-15       1.001804169834e-16 
  880       2.839492828790e-10       2.368163097683e-12       6.119329007057e-12       0.000000000000e+00       9.814173955741e-15       3.173042194525e-15       1.036859217102e-16 
  881       2.824304261407e-10       2.402857081211e-12       6.265477732776e-12       0.000000000000e+00       9.772064346759e-15       3.147945597605e-15       1.071543165390e-16 
  882       2.808996630756e-10       2.438057214617e-12       6.407695577110e-12       0.000000000000e+00       9.730176677233e-15       3.122845099847e-15       1.105847079813e-16 
  883       2.793574703959e-10       2.473749428299e-12       6.545926687668e-12       0.000000000000e+00       9.688509318005e-15       3.097746254426e-15       1.139761966358e-16 
  884       2.778043294138e-10       2.509919506172e-12       6.680114906971e-12       0.000000000000e+00       9.647060607056e-15       3.072654660863e-15       1.173278771740e-16 
  885       2.762407260554e-10       2.546553085238e-12       6.810203771786e-12       0.000000000000e+00       9.605828849389e-15       3.047575965159e-15       1.206388383259e-16 
  886       2.746671508732e-10       2.583635655151e-12       6.936136512465e-12       0.000000000000e+00       9.564812316920e-15       3.022515859911e-15       1.239081628652e-16 
  887       2.730840990599e-10       2.621152557794e-12       7.057856052276e-12       0.000000000000e+00       9.524009248357e-15       2.997480084446e-15       1.271349275949e-16 
  888       2.714920704609e-10       2.659088986842e-12       7.175305006741e-12       0.000000000000e+00       9.483417849094e-15       2.972474424940e-15       1.303182033331e-16 
