# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1448       1.071254490692e-10       1.574549255860e-12      -3.679110058414e-12       1.073851139035e-14       1.325350775870e-15       4.944033752018e-16      -1.477674588349e-17 
 1449       1.069516878928e-10       1.568415154021e-12      -3.594639478451e-12       1.073308764036e-14       1.321618019375e-15       4.921526610630e-16      -1.407745737138e-17 
 1450       1.067720010788e-10       1.562668159125e-12      -3.510242410192e-12       1.072757882495e-14       1.317897809642e-15       4.898359720180e-16      -1.338048947142e-17 
 1451       1.065864391249e-10       1.557306656597e-12      -3.425945963348e-12       1.072198475675e-14       1.314190105575e-15       4.874558810727e-16      -1.268589525290e-17 
 1452       1.063950529005e-10       1.552329016097e-12      -3.341777393077e-12       1.071630524836e-14       1.310494865482e-15       4.850149764638e-16      -1.199372801558e-17 
 1453       1.061978936469e-10       1.547733591495e-12      -3.257764100237e-12       1.071054011231e-14       1.306812047077e-15       4.825158616854e-16      -1.130404129002e-17 
 1454       1.059950129782e-10       1.543518720836e-12      -3.173933631629e-12       1.070468916111e-14       1.303141607474e-15       4.799611555158e-16      -1.061688883799e-17 
 1455       1.057864628822e-10       1.539682726311e-12      -3.090313680247e-12       1.069875220723e-14       1.299483503191e-15       4.773534920445e-16      -9.932324652751e-18 
 1456       1.055722957208e-10       1.536223914223e-12      -3.006932085523e-12       1.069272906311e-14       1.295837690145e-15       4.746955206987e-16      -9.250402959476e-18 
 1457       1.053525642306e-10       1.533140574961e-12      -2.923816833576e-12       1.068661954113e-14       1.292204123650e-15       4.719899062704e-16      -8.571178215564e-18 
 1458       1.051273215239e-10       1.530430982962e-12      -2.840996057460e-12       1.068042345364e-14       1.288582758420e-15       4.692393289429e-16      -7.894705111007e-18 
 1459       1.048966210893e-10       1.528093396687e-12      -2.758498037408e-12       1.067414061296e-14       1.284973548564e-15       4.664464843179e-16      -7.221038568747e-18 
 1460       1.046605167924e-10       1.526126058583e-12      -2.676351201083e-12       1.066777083137e-14       1.281376447586e-15       4.636140834421e-16      -6.550233745027e-18 
 1461       1.044190628762e-10       1.524527195057e-12      -2.594584123823e-12       1.066131392110e-14       1.277791408384e-15       4.607448528339e-16      -5.882346029747e-18 
 1462       1.041723139621e-10       1.523295016443e-12      -2.513225528890e-12       1.065476969436e-14       1.274218383246e-15       4.578415345107e-16      -5.217431046819e-18 
 1463       1.039203250507e-10       1.522427716970e-12      -2.432304287716e-12       1.064813796331e-14       1.270657323855e-15       4.549068860148e-16      -4.555544654521e-18 
 1464       1.036631515222e-10       1.521923474733e-12      -2.351849420150e-12       1.064141854007e-14       1.267108181282e-15       4.519436804413e-16      -3.896742945851e-18 
 1465       1.034008491370e-10       1.521780451659e-12      -2.271890094706e-12       1.063461123676e-14       1.263570905984e-15       4.489547064639e-16      -3.241082248884e-18 
 1466       1.031334740369e-10       1.521996793478e-12      -2.192455628812e-12       1.062771586541e-14       1.260045447808e-15       4.459427683623e-16      -2.588619127124e-18 
 1467       1.028610827453e-10       1.522570629693e-12      -2.113575489054e-12       1.062073223805e-14       1.256531755987e-15       4.429106860489e-16      -1.939410379859e-18 
 1468       1.025837321681e-10       1.523500073544e-12      -2.035279291426e-12       1.061366016668e-14       1.253029779137e-15       4.398612950953e-16      -1.293513042518e-18 
 1469       1.023014795943e-10       1.524783221983e-12      -1.957596801576e-12       1.060649946323e-14       1.249539465258e-15       4.367974467594e-16      -6.509843870233e-19 
 1470       1.020143826967e-10       1.526418155637e-12      -1.880557935053e-12       1.059924993963e-14       1.246060761732e-15       4.337220080124e-16      -1.188192214574e-20 
 1471       1.017224995330e-10       1.528402938782e-12      -1.804192757555e-12       1.059191140775e-14       1.242593615323e-15       4.306378615648e-16       6.237366061404e-19 
 1472       1.014258885456e-10       1.530735619308e-12      -1.728531485178e-12       1.058448367946e-14       1.239137972171e-15       4.275479058940e-16       1.255813214303e-18 
 1473       1.011246085631e-10       1.533414228690e-12      -1.653604484659e-12       1.057696656656e-14       1.235693777798e-15       4.244550552709e-16       1.884289680897e-18 
 1474       1.008187188008e-10       1.536436781957e-12      -1.579442273628e-12       1.056935988083e-14       1.232260977101e-15       4.213622397863e-16       2.509107546210e-18 
 1475       1.005082788610e-10       1.539801277658e-12      -1.506075520851e-12       1.056166343403e-14       1.228839514353e-15       4.182724053782e-16       3.130208111909e-18 
 1476       1.001933487342e-10       1.543505697834e-12      -1.433535046482e-12       1.055387703787e-14       1.225429333201e-15       4.151885138584e-16       3.747532440683e-18 
 1477       9.987398879963e-11       1.547548007987e-12      -1.361851822306e-12       1.054600050404e-14       1.222030376665e-15       4.121135429392e-16       4.361021355891e-18 
 1478       9.955025982563e-11       1.551926157047e-12      -1.291056971989e-12       1.053803364418e-14       1.218642587137e-15       4.090504862604e-16       4.970615441204e-18 
 1479       9.922222297080e-11       1.556638077339e-12      -1.221181771325e-12       1.052997626991e-14       1.215265906379e-15       4.060023534157e-16       5.576255040255e-18 
 1480       9.888994494811e-11       1.561681111083e-12      -1.152254153202e-12       1.052182838084e-14       1.211900280427e-15       4.029716676103e-16       6.177884403720e-18 
 1481       9.855351357271e-11       1.567050283740e-12      -1.084288184236e-12       1.051359073055e-14       1.208545674353e-15       3.999589531464e-16       6.775464176119e-18 
 1482       9.821302236920e-11       1.572740013535e-12      -1.017294484632e-12       1.050526426620e-14       1.205202057644e-15       3.969642330434e-16       7.368959031714e-18 
 1483       9.786856542286e-11       1.578744683324e-12      -9.512837140857e-13       1.049684994104e-14       1.201869399314e-15       3.939875300504e-16       7.958333538134e-18 
 1484       9.752023738065e-11       1.585058640530e-12      -8.862665718348e-13       1.048834871440e-14       1.198547667898e-15       3.910288666456e-16       8.543552156254e-18 
 1485       9.716813345214e-11       1.591676197081e-12      -8.222537967188e-13       1.047976155171e-14       1.195236831457e-15       3.880882650356e-16       9.124579240060e-18 
 1486       9.681234941049e-11       1.598591629348e-12      -7.592561672333e-13       1.047108942453e-14       1.191936857570e-15       3.851657471547e-16       9.701379036530e-18 
 1487       9.645298159345e-11       1.605799178080e-12      -6.972845015862e-13       1.046233331052e-14       1.188647713340e-15       3.822613346640e-16       1.027391568550e-17 
 1488       9.609012690430e-11       1.613293048343e-12      -6.363496577534e-13       1.045349419350e-14       1.185369365388e-15       3.793750489510e-16       1.084215321954e-17 
 1489       9.572388281286e-11       1.621067409459e-12      -5.764625335352e-13       1.044457306342e-14       1.182101779853e-15       3.765069111287e-16       1.140605556382e-17 
 1490       9.535434735642e-11       1.629116394941e-12      -5.176340666121e-13       1.043557091638e-14       1.178844922392e-15       3.736569420349e-16       1.196558653599e-17 
 1491       9.498161914074e-11       1.637434102431e-12      -4.598752346004e-13       1.042648875466e-14       1.175598758181e-15       3.708251622315e-16       1.252070984606e-17 
 1492       9.460579734102e-11       1.646014593638e-12      -4.031970551087e-13       1.041732758671e-14       1.172363251907e-15       3.680115920041e-16       1.307138909624e-17 
 1493       9.422698170285e-11       1.654851894277e-12      -3.476105857938e-13       1.040808842716e-14       1.169138367776e-15       3.652162513606e-16       1.361758778086e-17 
 1494       9.384527254323e-11       1.663939994002e-12      -2.931269244160e-13       1.039877229687e-14       1.165924069505e-15       3.624391600312e-16       1.415926928619e-17 
 1495       9.346077075149e-11       1.673272846349e-12      -2.397572088959e-13       1.038938022286e-14       1.162720320324e-15       3.596803374672e-16       1.469639689037e-17 
 1496       9.307357779030e-11       1.682844368668e-12      -1.875126173699e-13       1.037991323841e-14       1.159527082975e-15       3.569398028408e-16       1.522893376322e-17 
 1497       9.268379569661e-11       1.692648442065e-12      -1.364043682462e-13       1.037037238300e-14       1.156344319709e-15       3.542175750438e-16       1.575684296617e-17 
 1498       9.229152708268e-11       1.702678911336e-12      -8.644372026099e-14       1.036075870238e-14       1.153171992289e-15       3.515136726873e-16       1.628008745209e-17 
 1499       9.189687513697e-11       1.712929584909e-12      -3.764197253394e-14       1.035107324853e-14       1.150010061985e-15       3.488281141008e-16       1.679863006518e-17 
 1500       9.149994362518e-11       1.723394234775e-12       9.989535375353e-15       1.034131707970e-14       1.146858489573e-15       3.461609173317e-16       1.731243354086e-17 
 1501       9.110083689121e-11       1.734066596430e-12       5.643942341167e-14       1.033149126040e-14       1.143717235338e-15       3.435121001443e-16       1.782146050561e-17 
 1502       9.069965985810e-11       1.744940368814e-12       1.016962709681e-13       1.032159686145e-14       1.140586259069e-15       3.408816800194e-16       1.832567347684e-17 
 1503       9.029651802903e-11       1.756009214241e-12       1.457486168303e-13       1.031163495993e-14       1.137465520060e-15       3.382696741534e-16       1.882503486281e-17 
 1504       8.989151748831e-11       1.767266758346e-12       1.885849591202e-13       1.030160663925e-14       1.134354977108e-15       3.356760994577e-16       1.931950696246e-17 
 1505       8.948476490229e-11       1.778706590015e-12       2.301937552402e-13       1.029151298912e-14       1.131254588512e-15       3.331009725577e-16       1.980905196528e-17 
 1506       8.907636752042e-11       1.790322261326e-12       2.705634218173e-13       1.028135510559e-14       1.128164312073e-15       3.305443097925e-16       2.029363195121e-17 
 1507       8.866643317613e-11       1.802107287486e-12       3.096823346473e-13       1.027113409102e-14       1.125084105091e-15       3.280061272141e-16       2.077320889049e-17 
 1508       8.825507028789e-11       1.814055146767e-12       3.475388286382e-13       1.026085105415e-14       1.122013924367e-15       3.254864405866e-16       2.124774464355e-17 
 1509       8.784238786012e-11       1.826159280446e-12       3.841211977549e-13       1.025050711005e-14       1.118953726200e-15       3.229852653852e-16       2.171720096088e-17 
 1510       8.742849548417e-11       1.838413092739e-12       4.194176949629e-13       1.024010338017e-14       1.115903466386e-15       3.205026167962e-16       2.218153948286e-17 
 1511       8.701350333934e-11       1.850809950744e-12       4.534165321727e-13       1.022964099234e-14       1.112863100215e-15       3.180385097156e-16       2.264072173970e-17 
 1512       8.659752219380e-11       1.863343184371e-12       4.861058801832e-13       1.021912108078e-14       1.109832582477e-15       3.155929587489e-16       2.309470915129e-17 
 1513       8.618066340557e-11       1.876006086286e-12       5.174738686264e-13       1.020854478609e-14       1.106811867451e-15       3.131659782101e-16       2.354346302702e-17 
 1514       8.576303892354e-11       1.888791911844e-12       5.475085859111e-13       1.019791325531e-14       1.103800908914e-15       3.107575821210e-16       2.398694456574e-17 
 1515       8.534476128836e-11       1.901693879031e-12       5.761980791670e-13       1.018722764189e-14       1.100799660131e-15       3.083677842105e-16       2.442511485556e-17 
 1516       8.492594363351e-11       1.914705168396e-12       6.035303541888e-13       1.017648910569e-14       1.097808073861e-15       3.059965979143e-16       2.485793487376e-17 
 1517       8.450669968619e-11       1.927818922992e-12       6.294933753801e-13       1.016569881304e-14       1.094826102352e-15       3.036440363736e-16       2.528536548666e-17 
 1518       8.408714376834e-11       1.941028248313e-12       6.540750656976e-13       1.015485793671e-14       1.091853697341e-15       3.013101124345e-16       2.570736744946e-17 
 1519       8.366738517623e-11       1.954326376359e-12       6.772666531178e-13       1.014396769334e-14       1.088890814032e-15       2.989946911564e-16       2.612390916017e-17 
 1520       8.324751125825e-11       1.967707159679e-12       6.990727453984e-13       1.013302945598e-14       1.085937423074e-15       2.966970457837e-16       2.653499000317e-17 
 1521       8.282760417609e-11       1.981164581964e-12       7.195013522198e-13       1.012204464265e-14       1.082993498696e-15       2.944162974967e-16       2.694061723016e-17 
 1522       8.240774651205e-11       1.994692594291e-12       7.385605475846e-13       1.011101467907e-14       1.080059014738e-15       2.921515625064e-16       2.734079822681e-17 
 1523       8.198802126965e-11       2.008285115072e-12       7.562584699353e-13       1.009994099862e-14       1.077133944650e-15       2.899019520462e-16       2.773554051307e-17 
 1524       8.156851187437e-11       2.021936030000e-12       7.726033222720e-13       1.008882504241e-14       1.074218261491e-15       2.876665723638e-16       2.812485174342e-17 
 1525       8.114930217429e-11       2.035639191996e-12       7.876033722711e-13       1.007766825926e-14       1.071311937932e-15       2.854445247122e-16       2.850873970713e-17 
 1526       8.073047644081e-11       2.049388421152e-12       8.012669524024e-13       1.006647210570e-14       1.068414946246e-15       2.832349053421e-16       2.888721232857e-17 
 1527       8.031211936927e-11       2.063177504680e-12       8.136024600478e-13       1.005523804603e-14       1.065527258319e-15       2.810368054930e-16       2.926027766748e-17 
 1528       7.989431607970e-11       2.077000196856e-12       8.246183576189e-13       1.004396755230e-14       1.062648845638e-15       2.788493113848e-16       2.962794391923e-17 
 1529       7.947715211744e-11       2.090850218966e-12       8.343231726751e-13       1.003266210430e-14       1.059779679299e-15       2.766715042097e-16       2.999021941508e-17 
 1530       7.906071345388e-11       2.104721259253e-12       8.427254980414e-13       1.002132318965e-14       1.056919730002e-15       2.745024601238e-16       3.034711262251e-17 
 1531       7.864508648708e-11       2.118606972865e-12       8.498339919266e-13       1.000995230370e-14       1.054068968049e-15       2.723412502387e-16       3.069863214544e-17 
 1532       7.823035804249e-11       2.132500981796e-12       8.556573780411e-13       9.998550949668e-15       1.051227363347e-15       2.701869406127e-16       3.104478672454e-17 
 1533       7.781661537363e-11       2.146396874835e-12       8.602044457151e-13       9.987120638542e-15       1.048394885403e-15       2.680385922433e-16       3.138558523747e-17 
 1534       7.740394616274e-11       2.160288207512e-12       8.634840500162e-13       9.975662889162e-15       1.045571503328e-15       2.658952610579e-16       3.172103669922e-17 
 1535       7.699243852150e-11       2.174168502043e-12       8.655051118678e-13       9.964179228207e-15       1.042757185832e-15       2.637559979062e-16       3.205115026231e-17 
 1536       7.658218099167e-11       2.188031247279e-12       8.662766181666e-13       9.952671190210e-15       1.039951901225e-15       2.616198485513e-16       3.237593521711e-17 
 1537       7.617326254582e-11       2.201869898645e-12       8.658076219010e-13       9.941140317572e-15       1.037155617415e-15       2.594858536614e-16       3.269540099210e-17 
 1538       7.576577258796e-11       2.215677878095e-12       8.641072422690e-13       9.929588160574e-15       1.034368301909e-15       2.573530488019e-16       3.300955715416e-17 
 1539       7.535980095425e-11       2.229448574052e-12       8.611846647958e-13       9.918016277392e-15       1.031589921812e-15       2.552204644263e-16       3.331841340883e-17 
 1540       7.495543791367e-11       2.243175341354e-12       8.570491414524e-13       9.906426234104e-15       1.028820443823e-15       2.530871258683e-16       3.362197960059e-17 
 1541       7.455277416871e-11       2.256851501203e-12       8.517099907729e-13       9.894819604708e-15       1.026059834241e-15       2.509520533335e-16       3.392026571314e-17 
 1542       7.415190085604e-11       2.270470341109e-12       8.451765979729e-13       9.883197971133e-15       1.023308058955e-15       2.488142618907e-16       3.421328186966e-17 
 1543       7.375290954719e-11       2.284025114838e-12       8.374584150674e-13       9.871562923249e-15       1.020565083451e-15       2.466727614636e-16       3.450103833312e-17 
 1544       7.335589224926e-11       2.297509042354e-12       8.285649609888e-13       9.859916058884e-15       1.017830872808e-15       2.445265568226e-16       3.478354550652e-17 
 1545       7.296094140554e-11       2.310915309768e-12       8.185058217046e-13       9.848258983831e-15       1.015105391696e-15       2.423746475763e-16       3.506081393317e-17 
 1546       7.256814989625e-11       2.324237069285e-12       8.072906503358e-13       9.836593311868e-15       1.012388604378e-15       2.402160281633e-16       3.533285429698e-17 
 1547       7.217761103919e-11       2.337467439148e-12       7.949291672746e-13       9.824920664762e-15       1.009680474708e-15       2.380496878435e-16       3.559967742274e-17 
 1548       7.178941859043e-11       2.350599503582e-12       7.814311603023e-13       9.813242672289e-15       1.006980966128e-15       2.358746106900e-16       3.586129427636e-17 
 1549       7.140366674499e-11       2.363626312745e-12       7.668064847076e-13       9.801560972242e-15       1.004290041671e-15       2.336897755806e-16       3.611771596521e-17 
 1550       7.102045013751e-11       2.376540882670e-12       7.510650634041e-13       9.789877210444e-15       1.001607663958e-15       2.314941561894e-16       3.636895373830e-17 
 1551       7.063986384295e-11       2.389336195213e-12       7.342168870488e-13       9.778193040763e-15       9.989337951980e-16       2.292867209788e-16       3.661501898667e-17 
 1552       7.026200337724e-11       2.402005197998e-12       7.162720141597e-13       9.766510125123e-15       9.962683971856e-16       2.270664331905e-16       3.685592324355e-17 
 1553       6.988696469801e-11       2.414540804364e-12       6.972405712340e-13       9.754830133515e-15       9.936114313022e-16       2.248322508375e-16       3.709167818474e-17 
 1554       6.951484420522e-11       2.426935893310e-12       6.771327528657e-13       9.743154744014e-15       9.909628585141e-16       2.225831266959e-16       3.732229562880e-17 
 1555       6.914573874187e-11       2.439183309439e-12       6.559588218641e-13       9.731485642785e-15       9.883226393718e-16       2.203180082960e-16       3.754778753738e-17 
 1556       6.877974559465e-11       2.451275862910e-12       6.337291093713e-13       9.719824524103e-15       9.856907340096e-16       2.180358379144e-16       3.776816601548e-17 
 1557       6.841696249468e-11       2.463206329378e-12       6.104540149807e-13       9.708173090358e-15       9.830671021441e-16       2.157355525656e-16       3.798344331172e-17 
 1558       6.805747616599e-11       2.474968148811e-12       5.861454325038e-13       9.696532940909e-15       9.804517063194e-16       2.134164058330e-16       3.819363139844e-17 
 1559       6.770132785222e-11       2.486557529214e-12       5.608210416789e-13       9.684905237444e-15       9.778445216740e-16       2.110789366859e-16       3.839874070720e-17 
 1560       6.734854746764e-11       2.497971362551e-12       5.345000569925e-13       9.673291035505e-15       9.752455262637e-16       2.087240097422e-16       3.859878138193e-17 
 1561       6.699916502001e-11       2.509206527646e-12       5.072018058751e-13       9.661691395366e-15       9.726546978238e-16       2.063524942621e-16       3.879376369833e-17 
 1562       6.665321061071e-11       2.520259890166e-12       4.789457288897e-13       9.650107382046e-15       9.700720137689e-16       2.039652641551e-16       3.898369806412e-17 
 1563       6.631071443483e-11       2.531128302601e-12       4.497513799197e-13       9.638540065314e-15       9.674974511916e-16       2.015631979878e-16       3.916859501926e-17 
 1564       6.597170678131e-11       2.541808604243e-12       4.196384263580e-13       9.626990519698e-15       9.649309868624e-16       1.991471789915e-16       3.934846523623e-17 
 1565       6.563621803306e-11       2.552297621168e-12       3.886266492948e-13       9.615459824489e-15       9.623725972290e-16       1.967180950694e-16       3.952331952027e-17 
 1566       6.530427866702e-11       2.562592166219e-12       3.567359437064e-13       9.603949063750e-15       9.598222584152e-16       1.942768388047e-16       3.969316880966e-17 
 1567       6.497591925436e-11       2.572689038980e-12       3.239863186433e-13       9.592459326323e-15       9.572799462209e-16       1.918243074675e-16       3.985802417597e-17 
 1568       6.465117046052e-11       2.582585025763e-12       2.903978974190e-13       9.580991705837e-15       9.547456361207e-16       1.893614030226e-16       4.001789682426e-17 
 1569       6.433006304537e-11       2.592276899585e-12       2.559909177980e-13       9.569547300713e-15       9.522193032640e-16       1.868890321371e-16       4.017279809343e-17 
 1570       6.401262786329e-11       2.601761420149e-12       2.207857321844e-13       9.558127214171e-15       9.497009224739e-16       1.844081061880e-16       4.032273945637e-17 
 1571       6.369889586333e-11       2.611035333825e-12       1.848028078103e-13       9.546732554238e-15       9.471904682467e-16       1.819195412694e-16       4.046773252033e-17 
 1572       6.338889808929e-11       2.620095373631e-12       1.480627269242e-13       9.535364433758e-15       9.446879147511e-16       1.794242582003e-16       4.060778902705e-17 
 1573       6.308266567982e-11       2.628938259212e-12       1.105861869795e-13       9.524023970393e-15       9.421932358278e-16       1.769231825319e-16       4.074292085311e-17 
 1574       6.278022986858e-11       2.637560696822e-12       7.239400082256e-14       9.512712286634e-15       9.397064049885e-16       1.744172445555e-16       4.087314001016e-17 
 1575       6.248162198435e-11       2.645959379304e-12       3.350709688159e-14       9.501430509809e-15       9.372273954158e-16       1.719073793096e-16       4.099845864514e-17 
 1576       6.218687345108e-11       2.654130986070e-12      -6.053480645298e-15       9.490179772085e-15       9.347561799618e-16       1.693945265877e-16       4.111888904058e-17 
 1577       6.189601578808e-11       2.662072183082e-12      -4.626657160157e-14       9.478961210482e-15       9.322927311482e-16       1.668796309459e-16       4.123444361482e-17 
 1578       6.160908061013e-11       2.669779622833e-12      -8.711089968384e-14       9.467775966874e-15       9.298370211651e-16       1.643636417101e-16       4.134513492229e-17 
 1579       6.132609962752e-11       2.677249944325e-12      -1.285650722535e-13       9.456625187999e-15       9.273890218707e-16       1.618475129836e-16       4.145097565377e-17 
 1580       6.104710464626e-11       2.684479773055e-12      -1.706075801483e-13       9.445510025466e-15       9.249487047904e-16       1.593322036551e-16       4.155197863659e-17 
 1581       6.077212756812e-11       2.691465720989e-12      -2.132167974940e-13       9.434431635762e-15       9.225160411162e-16       1.568186774056e-16       4.164815683497e-17 
 1582       6.050120039080e-11       2.698204386547e-12      -2.563709815157e-13       9.423391180257e-15       9.200910017063e-16       1.543079027162e-16       4.173952335019e-17 
 1583       6.023435520801e-11       2.704692354581e-12      -3.000482723500e-13       9.412389825216e-15       9.176735570842e-16       1.518008528757e-16       4.182609142091e-17 
 1584       5.997162420959e-11       2.710926196356e-12      -3.442266928559e-13       9.401428741799e-15       9.152636774380e-16       1.492985059881e-16       4.190787442338e-17 
 1585       5.971303968164e-11       2.716902469534e-12      -3.888841484269e-13       9.390509106075e-15       9.128613326200e-16       1.468018449800e-16       4.198488587172e-17 
 1586       5.945863400662e-11       2.722617718149e-12      -4.339984268024e-13       9.379632099023e-15       9.104664921457e-16       1.443118576081e-16       4.205713941818e-17 
 1587       5.920843966347e-11       2.728068472590e-12      -4.795471978793e-13       9.368798906545e-15       9.080791251936e-16       1.418295364670e-16       4.212464885335e-17 
 1588       5.896248922772e-11       2.733251249582e-12      -5.255080135237e-13       9.358010719468e-15       9.056992006041e-16       1.393558789965e-16       4.218742810649e-17 
 1589       5.872081537161e-11       2.738162552168e-12      -5.718583073822e-13       9.347268733554e-15       9.033266868792e-16       1.368918874893e-16       4.224549124571e-17 
 1590       5.848345086422e-11       2.742798869683e-12      -6.185753946939e-13       9.336574149506e-15       9.009615521817e-16       1.344385690982e-16       4.229885247826e-17 
 1591       5.825042857155e-11       2.747156677745e-12      -6.656364721018e-13       9.325928172975e-15       8.986037643344e-16       1.319969358439e-16       4.234752615079e-17 
 1592       5.802178145664e-11       2.751232438224e-12      -7.130186174642e-13       9.315332014568e-15       8.962532908198e-16       1.295680046227e-16       4.239152674958e-17 
 1593       5.779754257974e-11       2.755022599233e-12      -7.606987896666e-13       9.304786889854e-15       8.939100987792e-16       1.271527972135e-16       4.243086890084e-17 
 1594       5.757774509835e-11       2.758523595099e-12      -8.086538284333e-13       9.294294019370e-15       8.915741550120e-16       1.247523402859e-16       4.246556737090e-17 
 1595       5.736242226736e-11       2.761731846353e-12      -8.568604541386e-13       9.283854628633e-15       8.892454259753e-16       1.223676654071e-16       4.249563706653e-17 
 1596       5.715160743921e-11       2.764643759701e-12      -9.052952676190e-13       9.273469948140e-15       8.869238777830e-16       1.199998090502e-16       4.252109303513e-17 
 1597       5.694532389926e-11       2.767256516859e-12      -9.539356713322e-13       9.263141036564e-15       8.846094788732e-16       1.176497159171e-16       4.254195247375e-17 
 1598       5.674355427005e-11       2.769570448975e-12      -1.002762642444e-12       9.252868248535e-15       8.823022080381e-16       1.153179479258e-16       4.255824077552e-17 
 1599       5.654627082706e-11       2.771586683914e-12      -1.051757984769e-12       9.242651761996e-15       8.800020464662e-16       1.130049725726e-16       4.256998553908e-17 
 1600       5.635344563753e-11       2.773306359407e-12      -1.100903409583e-12       9.232491754576e-15       8.777089750808e-16       1.107112593770e-16       4.257721456527e-17 
 1601       5.616505056014e-11       2.774730623064e-12      -1.150180535479e-12       9.222388403589e-15       8.754229745393e-16       1.084372798849e-16       4.257995585746e-17 
 1602       5.598105724463e-11       2.775860632395e-12      -1.199570888219e-12       9.212341886030e-15       8.731440252328e-16       1.061835076714e-16       4.257823762192e-17 
 1603       5.580143713145e-11       2.776697554826e-12      -1.249055900592e-12       9.202352378578e-15       8.708721072853e-16       1.039504183435e-16       4.257208826813e-17 
 1604       5.562616145135e-11       2.777242567717e-12      -1.298616912269e-12       9.192420057592e-15       8.686072005535e-16       1.017384895439e-16       4.256153640919e-17 
 1605       5.545520122509e-11       2.777496858379e-12      -1.348235169656e-12       9.182545099110e-15       8.663492846262e-16       9.954820095299e-17       4.254661086210e-17 
 1606       5.528852726303e-11       2.777461624093e-12      -1.397891825750e-12       9.172727678849e-15       8.640983388236e-16       9.738003429262e-17       4.252734064817e-17 
 1607       5.512611016475e-11       2.777138072125e-12      -1.447567939992e-12       9.162967972203e-15       8.618543421968e-16       9.523447332868e-17       4.250375499333e-17 
 1608       5.496792031876e-11       2.776527419748e-12      -1.497244478126e-12       9.153266154240e-15       8.596172735277e-16       9.311200387415e-17       4.247588332850e-17 
 1609       5.481392790205e-11       2.775630894255e-12      -1.546902312051e-12       9.143622399704e-15       8.573871113279e-16       9.101311379215e-17       4.244375528993e-17 
 1610       5.466410287978e-11       2.774449732979e-12      -1.596522219674e-12       9.134036883013e-15       8.551638338385e-16       8.893829299886e-17       4.240740071953e-17 
 1611       5.451841500490e-11       2.772985183310e-12      -1.646084884772e-12       9.124509778255e-15       8.529474190294e-16       8.688803346652e-17       4.236684966527e-17 
 1612       5.437683381779e-11       2.771238502713e-12      -1.695570896837e-12       9.115041259188e-15       8.507378445989e-16       8.486282922644e-17       4.232213238148e-17 
 1613       5.423932864591e-11       2.769210958746e-12      -1.744960750941e-12       9.105631499242e-15       8.485350879733e-16       8.286317637191e-17       4.227327932922e-17 
 1614       5.410586860341e-11       2.766903829076e-12      -1.794234847583e-12       9.096280671514e-15       8.463391263060e-16       8.088957306125e-17       4.222032117664e-17 
 1615       5.397642259078e-11       2.764318401498e-12      -1.843373492547e-12       9.086988948768e-15       8.441499364774e-16       7.894251952079e-17       4.216328879929e-17 
 1616       5.385095929448e-11       2.761455973951e-12      -1.892356896759e-12       9.077756503432e-15       8.419674950940e-16       7.702251804778e-17       4.210221328051e-17 
 1617       5.372944718660e-11       2.758317854539e-12      -1.941165176138e-12       9.068583507601e-15       8.397917784882e-16       7.513007301347e-17       4.203712591178e-17 
 1618       5.361185452448e-11       2.754905361545e-12      -1.989778351454e-12       9.059470133031e-15       8.376227627175e-16       7.326569086600e-17       4.196805819302e-17 
 1619       5.349814935033e-11       2.751219823451e-12      -2.038176348181e-12       9.050416551142e-15       8.354604235641e-16       7.142988013347e-17       4.189504183300e-17 
 1620       5.338829949090e-11       2.747262578952e-12      -2.086338996353e-12       9.041422933013e-15       8.333047365344e-16       6.962315142683e-17       4.181810874964e-17 
 1621       5.328227255709e-11       2.743034976979e-12      -2.134246030418e-12       9.032489449382e-15       8.311556768586e-16       6.784601744293e-17       4.173729107040e-17 
 1622       5.318003594361e-11       2.738538376714e-12      -2.181877089093e-12       9.023616270648e-15       8.290132194898e-16       6.609899296749e-17       4.165262113260e-17 
 1623       5.308155682859e-11       2.733774147604e-12      -2.229211715222e-12       9.014803566862e-15       8.268773391037e-16       6.438259487806e-17       4.156413148377e-17 
 1624       5.298680217323e-11       2.728743669386e-12      -2.276229355625e-12       9.006051507736e-15       8.247480100983e-16       6.269734214699e-17       4.147185488202e-17 
 1625       5.289573872147e-11       2.723448332099e-12      -2.322909360957e-12       8.997360262633e-15       8.226252065930e-16       6.104375584448e-17       4.137582429637e-17 
 1626       5.280833299955e-11       2.717889536102e-12      -2.369230985564e-12       8.988730000569e-15       8.205089024281e-16       5.942235914147e-17       4.127607290712e-17 
 1627       5.272455131571e-11       2.712068692094e-12      -2.415173387335e-12       8.980160890214e-15       8.183990711646e-16       5.783367731271e-17       4.117263410617e-17 
